,condition_concept_id,chi2,p_value
3719,4084429,0.010166097891165092,0.9196877381912416
6509,139980,0.010166097891165092,0.9196877381912416
4604,141651,0.010166097891165092,0.9196877381912416
6546,4334322,0.010166097891165092,0.9196877381912416
5938,40490361,0.010166097891165092,0.9196877381912416
7021,4055711,0.010166097891165092,0.9196877381912416
3604,36685157,0.010166097891165092,0.9196877381912416
501,42539121,0.010166097891165092,0.9196877381912416
5620,4180771,0.010166097891165092,0.9196877381912416
4620,316501,0.010166097891165092,0.9196877381912416
6222,193439,0.010166097891165092,0.9196877381912416
6158,4173136,0.010166097891165092,0.9196877381912416
6394,4329847,0.010166097891165092,0.9196877381912416
6174,438440,0.010166097891165092,0.9196877381912416
4483,42872891,0.010166097891165092,0.9196877381912416
4442,432346,0.010166097891165092,0.9196877381912416
3943,200060,0.010166097891165092,0.9196877381912416
656,4148121,0.010166097891165092,0.9196877381912416
4587,437269,0.010166097891165092,0.9196877381912416
4778,4215489,0.010166097891165092,0.9196877381912416
6751,4061539,0.010166097891165092,0.9196877381912416
5307,73366,0.010166097891165092,0.9196877381912416
5476,4052690,0.010166097891165092,0.9196877381912416
2251,4301617,0.010166097891165092,0.9196877381912416
5863,46270347,0.010166097891165092,0.9196877381912416
4050,4308863,0.010166097891165092,0.9196877381912416
4042,372313,0.010166097891165092,0.9196877381912416
2756,45772128,0.010166097891165092,0.9196877381912416
2551,438476,0.010166097891165092,0.9196877381912416
6990,36717026,0.010166097891165092,0.9196877381912416
6452,45766922,0.010166097891165092,0.9196877381912416
4655,443767,0.010166097891165092,0.9196877381912416
5241,439219,0.010166097891165092,0.9196877381912416
5498,436641,0.010166097891165092,0.9196877381912416
5830,4135745,0.010166097891165092,0.9196877381912416
3293,436972,0.010166097891165092,0.9196877381912416
5126,44782549,0.010166097891165092,0.9196877381912416
5588,433987,0.010166097891165092,0.9196877381912416
5163,440971,0.010166097891165092,0.9196877381912416
5975,436855,0.010166097891165092,0.9196877381912416
7845,433490,0.010166097891165092,0.9196877381912416
1107,195581,0.01006078168399627,0.9201034201784256
456,765053,0.009919907958555567,0.9206628983762712
1192,4194652,0.009574049433407663,0.9220537289042844
3526,45770904,0.00928993972209698,0.9232153343375034
3521,375256,0.00928993972209698,0.9232153343375034
3819,436252,0.008619881429679888,0.9260280379671398
1626,4160859,0.008417806365922938,0.9268977796759129
2031,432881,0.008316263935745456,0.9273387983239547
546,78505,0.008112717883901808,0.9282310904224383
1638,45766941,0.007905965374179896,0.9291490685487866
2215,200349,0.007905965374179896,0.9291490685487866
1878,376971,0.007867367568660166,0.9293217770442496
2637,438688,0.007755936223661818,0.9298227940819792
1890,196821,0.007519136269668931,0.9308996799597047
3330,4335747,0.007519136269668931,0.9308996799597047
4725,4015628,0.007519136269668931,0.9308996799597047
4447,192275,0.007519136269668931,0.9308996799597047
3144,4056293,0.007519136269668931,0.9308996799597047
4719,435522,0.007519136269668931,0.9308996799597047
2927,24977,0.007519136269668931,0.9308996799597047
4601,4015352,0.007519136269668931,0.9308996799597047
3056,40486631,0.007519136269668931,0.9308996799597047
2533,4201705,0.007519136269668931,0.9308996799597047
3681,73845,0.007519136269668931,0.9308996799597047
4845,4033045,0.007519136269668931,0.9308996799597047
2833,194871,0.007519136269668931,0.9308996799597047
5564,4202682,0.007519136269668931,0.9308996799597047
2591,443900,0.007519136269668931,0.9308996799597047
3912,46269732,0.007519136269668931,0.9308996799597047
4269,37207963,0.007514161530341349,0.9309224852733071
3704,760152,0.007514161530341349,0.9309224852733071
4816,4180778,0.007514161530341349,0.9309224852733071
251,440032,0.007514161530341349,0.9309224852733071
2373,4135822,0.007484815184154107,0.931057170512003
3431,75620,0.007251515466213614,0.9321375051396426
2306,253009,0.007251515466213614,0.9321375051396426
5096,4066820,0.007251515466213614,0.9321375051396426
2216,4001329,0.007251515466213614,0.9321375051396426
4802,4053602,0.007251515466213614,0.9321375051396426
854,201606,0.007105737111888973,0.9328214628369442
1665,134668,0.0070881910355570475,0.9329042594885957
930,4300092,0.006429287004459998,0.9360918420063404
358,4344612,0.006418762426565836,0.9361440595247268
1135,4137468,0.0063975236103836885,0.9362495669228571
922,43021778,0.006347144288030115,0.9365005417945302
2264,441264,0.006298487257994133,0.9367438900423536
1435,201211,0.006298487257994133,0.9367438900423536
4426,4023612,0.006298487257994133,0.9367438900423536
1116,4245143,0.006298487257994133,0.9367438900423536
2021,4216670,0.006267464939812153,0.9368995359159
689,79916,0.006129733960960976,0.9375952897895888
1288,195575,0.005976666367964985,0.9383778091284077
2104,4201388,0.005956671126682052,0.9384807707226439
2482,437544,0.005956671126682052,0.9384807707226439
2739,438748,0.005814903168758497,0.9392158187155484
1773,44782743,0.005770714091776354,0.9394467715547684
1052,443580,0.005440263895795647,0.9412028320303139
61,376382,0.005404509861387449,0.9413960124054807
2686,197304,0.005209257386634755,0.9424624928463885
3544,4055484,0.004467302937694709,0.9467107625638119
293,42873169,0.004270760626460135,0.9478944917332904
2384,44783205,0.004232604129230031,0.9481274488669096
469,43531578,0.0042071729282782185,0.9482833002293137
5625,4211974,0.004152422267098851,0.9486204450650042
5770,4284559,0.004152422267098851,0.9486204450650042
5314,4147016,0.004152422267098851,0.9486204450650042
4629,40483538,0.004152422267098851,0.9486204450650042
2972,4180978,0.004152422267098851,0.9486204450650042
5090,37115756,0.004152422267098851,0.9486204450650042
3679,441333,0.004152422267098851,0.9486204450650042
910,435553,0.004129959028376282,0.9487594150396712
2048,378256,0.004062942215806458,0.9491762883407181
2581,4281826,0.003805480995381906,0.9508108338884949
330,379832,0.003784708177628498,0.9509451012602598
1355,45768965,0.003771117469667241,0.9510331465228057
3564,4079978,0.003762514754630738,0.9510889601838476
889,138384,0.00371936042940251,0.951369913162467
97,4194889,0.0036828682713928975,0.9516087718252827
511,42537251,0.0036434982022504354,0.9518678036012329
3417,200763,0.003585946717441035,0.952248998992679
4391,381302,0.003585946717441035,0.952248998992679
3953,46270166,0.003585946717441035,0.952248998992679
1362,4341635,0.003585946717441035,0.952248998992679
1440,31602,0.003512373124124568,0.9527408169761958
1997,377558,0.0034130332193435054,0.9534131515627802
3157,434164,0.0031921389830351183,0.9549442781658607
1656,4033319,0.003176208288031319,0.955056727094936
2386,40488954,0.0030784021682529927,0.9557533939967984
2389,435484,0.0030784021682529927,0.9557533939967984
3419,4152814,0.0030784021682529927,0.9557533939967984
1117,43021258,0.0030784021682529927,0.9557533939967984
2874,4055201,0.003056041677905748,0.9559142189645576
457,443597,0.002707923983367365,0.9584986403474396
2675,4049477,0.002700713372146021,0.9585538819251205
2018,4150043,0.002435023542091321,0.9606435951501774
1522,37109843,0.002435023542091321,0.9606435951501774
239,376400,0.002426988479540645,0.9607085301096354
3616,36712805,0.0023942980241138338,0.9609738339886966
2869,4001670,0.0023942980241138338,0.9609738339886966
1125,4133224,0.002390521266488894,0.9610046014694007
1891,200445,0.002081110438147579,0.9636137741940612
3368,4166231,0.002077351098369943,0.9636466305083731
1493,75865,0.0020138373754457067,0.9642063066551405
1012,255919,0.0020138373754457067,0.9642063066551405
2081,43021250,0.0020112657262752564,0.964229152713519
3461,4158910,0.0019710214049356084,0.964588601123604
1306,4195231,0.0019710214049356084,0.964588601123604
536,436246,0.0018604801117144197,0.9655952878954308
3302,313504,0.001710202322057071,0.9670132117290868
743,4212727,0.001710202322057071,0.9670132117290868
1062,4195813,0.001710202322057071,0.9670132117290868
4956,4153694,0.001710202322057071,0.9670132117290868
3439,80241,0.001710202322057071,0.9670132117290868
5531,436837,0.001710202322057071,0.9670132117290868
1637,46273178,0.001710202322057071,0.9670132117290868
4827,4046205,0.001710202322057071,0.9670132117290868
4550,45757772,0.001710202322057071,0.9670132117290868
3761,4138962,0.001710202322057071,0.9670132117290868
958,76786,0.0016784007285582756,0.967321176097139
1757,4030035,0.0016775767480870633,0.9673291941348845
932,45773181,0.0016630639536337481,0.9674707407682055
3174,4029273,0.0016630639536337481,0.9674707407682055
131,134159,0.0016063871216700427,0.9680295384120362
760,440940,0.001479314325090398,0.9693194439028999
185,436817,0.001392082552775626,0.9702373358456663
2871,36716659,0.0013674400006473625,0.9705018192921151
737,4276036,0.001354265604970577,0.9706441966601131
5082,4033296,0.001354265604970577,0.9706441966601131
2412,4009329,0.001354265604970577,0.9706441966601131
5597,440977,0.001354265604970577,0.9706441966601131
2035,4108234,0.001354265604970577,0.9706441966601131
3734,4213731,0.001354265604970577,0.9706441966601131
2398,138713,0.001354265604970577,0.9706441966601131
2107,441269,0.001354265604970577,0.9706441966601131
2956,443582,0.001354265604970577,0.9706441966601131
3264,141248,0.001354265604970577,0.9706441966601131
2324,4201565,0.00134683387585158,0.9707248183298849
4079,40484013,0.00119529787189193,0.9724201675812176
2023,140666,0.00119529787189193,0.9724201675812176
4038,4059297,0.00119529787189193,0.9724201675812176
5445,45766823,0.00119529787189193,0.9724201675812176
6145,40492266,0.00119529787189193,0.9724201675812176
4737,40485064,0.00119529787189193,0.9724201675812176
4603,3655188,0.00119529787189193,0.9724201675812176
3151,42539698,0.00119529787189193,0.9724201675812176
5400,4081461,0.00119529787189193,0.9724201675812176
3657,4147891,0.00119529787189193,0.9724201675812176
3654,40487351,0.00119529787189193,0.9724201675812176
1220,436145,0.00119529787189193,0.9724201675812176
6092,4085156,0.00119529787189193,0.9724201675812176
3381,4155191,0.00119529787189193,0.9724201675812176
3788,37108731,0.00119529787189193,0.9724201675812176
3693,76791,0.00119529787189193,0.9724201675812176
3098,381862,0.00119529787189193,0.9724201675812176
4608,133628,0.00119529787189193,0.9724201675812176
5337,137800,0.00119529787189193,0.9724201675812176
2738,4300192,0.00119529787189193,0.9724201675812176
4151,4009303,0.001176995405772742,0.9726320505998588
6012,4052225,0.0010261150619264028,0.9744457096412107
4472,316356,0.0010261150619264028,0.9744457096412107
5231,4084168,0.0010261150619264028,0.9744457096412107
5694,313791,0.0010261150619264028,0.9744457096412107
1931,3656982,0.0010261150619264028,0.9744457096412107
5786,373404,0.0010261150619264028,0.9744457096412107
4148,136949,0.0010261150619264028,0.9744457096412107
1986,373193,0.0010261150619264028,0.9744457096412107
3643,28396,0.0010261150619264028,0.9744457096412107
314,261324,0.0010261150619264028,0.9744457096412107
3662,4135093,0.0010261150619264028,0.9744457096412107
2758,193863,0.0010261150619264028,0.9744457096412107
5361,432345,0.0010261150619264028,0.9744457096412107
1065,40479260,0.0010156539515785606,0.9745762603657394
1139,4048485,0.0010156539515785606,0.9745762603657394
1833,81723,0.0009641312213275336,0.9752292957993733
2856,195977,0.0009121832867655761,0.975905656650482
2062,375249,0.000856768485671226,0.9766487683679752
424,441408,0.0006900834886302024,0.9790424296802391
1420,36712982,0.0006719888398867144,0.9793189562307063
2004,40493038,0.0005871630642763845,0.9806679937434881
3291,4299408,0.0005871630642763845,0.9806679937434881
2646,4134605,0.0005871630642763845,0.9806679937434881
3525,433740,0.00043694424368017,0.9833228649181216
2671,4106355,0.0003923114673669356,0.9841974502155869
1204,194686,0.0003818002155183093,0.9844105601320655
1574,435644,0.00035955104851430287,0.984871554093732
4439,45757239,0.00034203624356556495,0.9852445870370001
4508,36715616,0.00034203624356556495,0.9852445870370001
4503,442275,0.00034203624356556495,0.9852445870370001
4522,441833,0.00034203624356556495,0.9852445870370001
7225,27516,0.00034203624356556495,0.9852445870370001
7284,4189538,0.00034203624356556495,0.9852445870370001
7205,443272,0.00034203624356556495,0.9852445870370001
7302,4063438,0.00034203624356556495,0.9852445870370001
6367,4161309,0.00034203624356556495,0.9852445870370001
5873,40434290,0.00034203624356556495,0.9852445870370001
6852,45757557,0.00034203624356556495,0.9852445870370001
2919,196369,0.00034203624356556495,0.9852445870370001
5093,4243120,0.00034203624356556495,0.9852445870370001
5121,46269851,0.00034203624356556495,0.9852445870370001
5116,4216406,0.00034203624356556495,0.9852445870370001
5903,440705,0.00034203624356556495,0.9852445870370001
6046,4287844,0.00034203624356556495,0.9852445870370001
6043,4149832,0.00034203624356556495,0.9852445870370001
3004,4129395,0.00034203624356556495,0.9852445870370001
5128,376979,0.00034203624356556495,0.9852445870370001
3223,261808,0.00034203624356556495,0.9852445870370001
6931,40481620,0.00034203624356556495,0.9852445870370001
3276,434883,0.00034203624356556495,0.9852445870370001
5049,4053838,0.00034203624356556495,0.9852445870370001
7666,4239550,0.00034203624356556495,0.9852445870370001
7668,4159691,0.00034203624356556495,0.9852445870370001
2807,441267,0.00034203624356556495,0.9852445870370001
6824,4025001,0.00034203624356556495,0.9852445870370001
2849,4041695,0.00034203624356556495,0.9852445870370001
5233,4056714,0.00034203624356556495,0.9852445870370001
2904,4145094,0.00034203624356556495,0.9852445870370001
6040,4283689,0.00034203624356556495,0.9852445870370001
506,372322,0.00034203624356556495,0.9852445870370001
6772,4269878,0.00034203624356556495,0.9852445870370001
6770,437268,0.00034203624356556495,0.9852445870370001
6756,4100065,0.00034203624356556495,0.9852445870370001
5344,4215809,0.00034203624356556495,0.9852445870370001
5342,40492697,0.00034203624356556495,0.9852445870370001
3476,442141,0.00034203624356556495,0.9852445870370001
4939,380510,0.00034203624356556495,0.9852445870370001
2578,4104668,0.00034203624356556495,0.9852445870370001
6094,4196227,0.00034203624356556495,0.9852445870370001
6967,4101425,0.00034203624356556495,0.9852445870370001
4953,439011,0.00034203624356556495,0.9852445870370001
5065,4151679,0.00034203624356556495,0.9852445870370001
5043,46271459,0.00034203624356556495,0.9852445870370001
5318,4058840,0.00034203624356556495,0.9852445870370001
728,36712802,0.00034203624356556495,0.9852445870370001
6970,376698,0.00034203624356556495,0.9852445870370001
6697,439808,0.00034203624356556495,0.9852445870370001
3489,4165868,0.00034203624356556495,0.9852445870370001
7646,4172185,0.00034203624356556495,0.9852445870370001
4869,372641,0.00034203624356556495,0.9852445870370001
3634,4146936,0.00034203624356556495,0.9852445870370001
4905,37209394,0.00034203624356556495,0.9852445870370001
4864,80665,0.00034203624356556495,0.9852445870370001
5434,197751,0.00034203624356556495,0.9852445870370001
6107,443739,0.00034203624356556495,0.9852445870370001
5425,4297304,0.00034203624356556495,0.9852445870370001
2504,4061074,0.00034203624356556495,0.9852445870370001
6729,437897,0.00034203624356556495,0.9852445870370001
6725,37207918,0.00034203624356556495,0.9852445870370001
5380,4043382,0.00034203624356556495,0.9852445870370001
6002,4153257,0.00034203624356556495,0.9852445870370001
5785,4001328,0.00034203624356556495,0.9852445870370001
6480,37312531,0.00034203624356556495,0.9852445870370001
7122,4170723,0.00034203624356556495,0.9852445870370001
4668,4102047,0.00034203624356556495,0.9852445870370001
4222,37109306,0.00034203624356556495,0.9852445870370001
4756,4308390,0.00034203624356556495,0.9852445870370001
3901,40487616,0.00034203624356556495,0.9852445870370001
3932,4020159,0.00034203624356556495,0.9852445870370001
4103,4340375,0.00034203624356556495,0.9852445870370001
7142,4182983,0.00034203624356556495,0.9852445870370001
4114,4056354,0.00034203624356556495,0.9852445870370001
4206,4139537,0.00034203624356556495,0.9852445870370001
5747,4183105,0.00034203624356556495,0.9852445870370001
5773,76196,0.00034203624356556495,0.9852445870370001
5686,441011,0.00034203624356556495,0.9852445870370001
5466,4151832,0.00034203624356556495,0.9852445870370001
4814,436672,0.00034203624356556495,0.9852445870370001
7546,439018,0.00034203624356556495,0.9852445870370001
2293,74189,0.00034203624356556495,0.9852445870370001
5512,441394,0.00034203624356556495,0.9852445870370001
5553,4052966,0.00034203624356556495,0.9852445870370001
6642,75634,0.00034203624356556495,0.9852445870370001
4792,3656887,0.00034203624356556495,0.9852445870370001
5560,133737,0.00034203624356556495,0.9852445870370001
7051,436297,0.00034203624356556495,0.9852445870370001
6113,4193634,0.00034203624356556495,0.9852445870370001
6133,45757760,0.00034203624356556495,0.9852445870370001
8083,44806406,0.00034203624356556495,0.9852445870370001
4076,4050079,0.00034203624356556495,0.9852445870370001
4685,196049,0.00034203624356556495,0.9852445870370001
2113,4001282,0.00034203624356556495,0.9852445870370001
3689,45757768,0.00034203624356556495,0.9852445870370001
5803,80573,0.00034203624356556495,0.9852445870370001
4125,4108817,0.0003418623030419927,0.985248338975806
2784,434374,0.0003418623030419927,0.985248338975806
3425,764524,0.0003418623030419927,0.985248338975806
4332,321822,0.0003418623030419927,0.985248338975806
1518,37018293,0.0003418623030419927,0.985248338975806
2566,195259,0.0003120945575445178,0.9859051463957593
302,132797,0.00022504649605760337,0.9880309439696574
1037,4188155,0.00019713999621609636,0.9887975461321972
1274,195585,0.0001954039159019738,0.9888469782474828
502,4279913,0.0001954039159019738,0.9888469782474828
3161,440933,0.00019036214072820385,0.9889917933726193
2079,46269754,0.00018725165060942374,0.9890820943916206
1050,318566,0.00018351782779807565,0.9891914880208995
860,138148,0.00017687588053923257,0.9893888716820204
2053,4260520,0.0001622367335065772,0.9898374448524109
192,442306,0.00014675419837200738,0.9903344915152756
332,321318,0.00012935471012715983,0.9909255184475206
608,377888,0.00010950897320854809,0.9916505669154037
2921,133974,6.513206651399646e-05,0.9935607872257702
4060,194403,6.513206651399646e-05,0.9935607872257702
4610,3655266,6.241552232272335e-05,0.9936964986767142
2959,36717279,6.241552232272335e-05,0.9936964986767142
4586,4341633,6.241552232272335e-05,0.9936964986767142
3794,44783628,6.241552232272335e-05,0.9936964986767142
1951,440631,6.241552232272335e-05,0.9936964986767142
4781,135496,6.241552232272335e-05,0.9936964986767142
4457,443392,6.241552232272335e-05,0.9936964986767142
1453,4312698,6.241552232272335e-05,0.9936964986767142
1566,4152163,2.1899145900233337e-05,0.996266191286353
2170,4106681,1.0656874822294163e-05,0.9973953209173696
824,195862,1.0656874822294163e-05,0.9973953209173696
3832,40481816,1.542802816820174e-06,0.9990089509230368
1133,37396146,3.2806218388892626e-07,0.9995429979759443
8496,442638,0.0,1.0
8494,37116606,0.0,1.0
8492,4163988,0.0,1.0
8491,4130197,0.0,1.0
8489,444197,0.0,1.0
8486,4183170,0.0,1.0
8485,4168378,0.0,1.0
8484,4109548,0.0,1.0
8483,4252862,0.0,1.0
8482,4309924,0.0,1.0
6192,45766942,0.0,1.0
6185,40484551,0.0,1.0
6182,37117135,0.0,1.0
6181,45772123,0.0,1.0
6208,443074,0.0,1.0
6207,433207,0.0,1.0
6206,4299815,0.0,1.0
6202,4150456,0.0,1.0
6201,4103853,0.0,1.0
6194,37111520,0.0,1.0
6193,45757699,0.0,1.0
6175,4039691,0.0,1.0
6173,4014159,0.0,1.0
6171,379027,0.0,1.0
6170,197151,0.0,1.0
6169,443538,0.0,1.0
6167,4205584,0.0,1.0
6166,4344276,0.0,1.0
6164,440198,0.0,1.0
6162,4051005,0.0,1.0
6159,4052685,0.0,1.0
6157,4312122,0.0,1.0
6151,4066505,0.0,1.0
6150,436587,0.0,1.0
6148,441856,0.0,1.0
6223,440863,0.0,1.0
6217,4154473,0.0,1.0
6213,441787,0.0,1.0
6144,4035134,0.0,1.0
6143,760747,0.0,1.0
6142,316211,0.0,1.0
6136,37116547,0.0,1.0
6134,4236877,0.0,1.0
6130,37109493,0.0,1.0
6129,36674267,0.0,1.0
6128,443509,0.0,1.0
6127,442005,0.0,1.0
6125,4246808,0.0,1.0
6122,40485074,0.0,1.0
6120,4009302,0.0,1.0
6104,76482,0.0,1.0
6102,4001456,0.0,1.0
6236,45772703,0.0,1.0
6231,141524,0.0,1.0
6228,196732,0.0,1.0
6227,37311944,0.0,1.0
6225,198197,0.0,1.0
6256,4297887,0.0,1.0
6255,441564,0.0,1.0
6254,36687143,0.0,1.0
6251,136205,0.0,1.0
6250,4101000,0.0,1.0
6248,132772,0.0,1.0
6246,37108590,0.0,1.0
6245,372241,0.0,1.0
6244,4017107,0.0,1.0
6243,376411,0.0,1.0
6241,133296,0.0,1.0
6090,4216915,0.0,1.0
6089,375504,0.0,1.0
6088,26942,0.0,1.0
6087,4100626,0.0,1.0
6086,4136721,0.0,1.0
6085,4195014,0.0,1.0
6084,444198,0.0,1.0
6083,45757597,0.0,1.0
6082,381847,0.0,1.0
6081,4341657,0.0,1.0
6271,4129371,0.0,1.0
6269,200458,0.0,1.0
6268,259044,0.0,1.0
6265,46271106,0.0,1.0
6262,375291,0.0,1.0
6261,194878,0.0,1.0
6080,4083784,0.0,1.0
6079,4009800,0.0,1.0
6078,197303,0.0,1.0
6077,4032003,0.0,1.0
6073,4199769,0.0,1.0
6072,140487,0.0,1.0
6067,4297491,0.0,1.0
6066,4085550,0.0,1.0
6288,4077963,0.0,1.0
6287,4201174,0.0,1.0
6286,4139063,0.0,1.0
6285,4042407,0.0,1.0
6284,4238682,0.0,1.0
6283,372917,0.0,1.0
6280,4001665,0.0,1.0
6278,37110728,0.0,1.0
6276,4056482,0.0,1.0
6275,4115689,0.0,1.0
6060,138616,0.0,1.0
6057,432499,0.0,1.0
6056,45771402,0.0,1.0
6055,45767042,0.0,1.0
6052,4136842,0.0,1.0
6051,80295,0.0,1.0
6050,37207859,0.0,1.0
6048,437420,0.0,1.0
6044,436020,0.0,1.0
6038,380107,0.0,1.0
6034,37310609,0.0,1.0
6304,76573,0.0,1.0
6300,4012580,0.0,1.0
6297,4104577,0.0,1.0
6292,4311280,0.0,1.0
6028,434501,0.0,1.0
6026,4209223,0.0,1.0
6024,433774,0.0,1.0
6023,45757285,0.0,1.0
6022,4053150,0.0,1.0
6020,40480043,0.0,1.0
6019,37208010,0.0,1.0
6018,40478938,0.0,1.0
6016,46270317,0.0,1.0
6015,4111714,0.0,1.0
6013,4271003,0.0,1.0
6011,435446,0.0,1.0
6010,78506,0.0,1.0
6003,37396201,0.0,1.0
6001,46270406,0.0,1.0
6318,45767104,0.0,1.0
6315,439261,0.0,1.0
6313,45771411,0.0,1.0
6312,441875,0.0,1.0
6310,4002990,0.0,1.0
6306,45766905,0.0,1.0
6000,4324261,0.0,1.0
5997,444022,0.0,1.0
5995,135491,0.0,1.0
5994,197506,0.0,1.0
5986,4152858,0.0,1.0
5984,133003,0.0,1.0
5982,4309167,0.0,1.0
5981,4026125,0.0,1.0
5977,45757433,0.0,1.0
5972,35624485,0.0,1.0
6335,37208027,0.0,1.0
6334,36715622,0.0,1.0
6332,37119157,0.0,1.0
6329,74763,0.0,1.0
6326,72857,0.0,1.0
6325,36715582,0.0,1.0
5965,4189938,0.0,1.0
5961,4174893,0.0,1.0
6350,196365,0.0,1.0
6348,42534962,0.0,1.0
6346,4041799,0.0,1.0
6345,4207660,0.0,1.0
6344,4338894,0.0,1.0
6342,141498,0.0,1.0
6339,4083682,0.0,1.0
6337,443406,0.0,1.0
5952,4116008,0.0,1.0
5948,4312290,0.0,1.0
5947,77653,0.0,1.0
5945,4308713,0.0,1.0
5944,4047912,0.0,1.0
5943,4071727,0.0,1.0
5942,46269887,0.0,1.0
5940,40493415,0.0,1.0
6364,45772686,0.0,1.0
6363,4110195,0.0,1.0
6362,4241919,0.0,1.0
6360,4306496,0.0,1.0
6358,4133017,0.0,1.0
6356,4199541,0.0,1.0
5936,439164,0.0,1.0
5935,433048,0.0,1.0
5933,4091486,0.0,1.0
5931,4137945,0.0,1.0
5927,4029633,0.0,1.0
5926,40493424,0.0,1.0
5924,4135751,0.0,1.0
5923,4116717,0.0,1.0
5922,46270457,0.0,1.0
5920,4175644,0.0,1.0
5919,381308,0.0,1.0
5914,319845,0.0,1.0
5908,4037874,0.0,1.0
6382,4314093,0.0,1.0
6381,4174044,0.0,1.0
6377,192549,0.0,1.0
6376,435781,0.0,1.0
6372,74777,0.0,1.0
6370,441768,0.0,1.0
5904,4053151,0.0,1.0
5900,437523,0.0,1.0
5898,46273347,0.0,1.0
5897,4022639,0.0,1.0
5896,4281030,0.0,1.0
5895,4314637,0.0,1.0
5891,136779,0.0,1.0
5889,4168842,0.0,1.0
6399,28109,0.0,1.0
6398,440583,0.0,1.0
6393,4106505,0.0,1.0
6392,434251,0.0,1.0
6391,4002340,0.0,1.0
6390,4050098,0.0,1.0
6387,440384,0.0,1.0
6385,4155495,0.0,1.0
5887,4140466,0.0,1.0
5886,4248223,0.0,1.0
5883,442582,0.0,1.0
5882,443726,0.0,1.0
5878,37312532,0.0,1.0
5877,435381,0.0,1.0
5876,196044,0.0,1.0
5875,45771410,0.0,1.0
5874,4024717,0.0,1.0
6416,440302,0.0,1.0
6414,4339469,0.0,1.0
6412,4013156,0.0,1.0
6411,40481365,0.0,1.0
6410,201730,0.0,1.0
6409,4046110,0.0,1.0
6408,436404,0.0,1.0
6405,4325344,0.0,1.0
6402,35626042,0.0,1.0
5872,4154930,0.0,1.0
5866,443220,0.0,1.0
5864,439004,0.0,1.0
5860,437700,0.0,1.0
5856,441806,0.0,1.0
5852,4072226,0.0,1.0
5851,4180636,0.0,1.0
5847,198307,0.0,1.0
5844,376119,0.0,1.0
5841,45766722,0.0,1.0
6432,4032586,0.0,1.0
6431,433776,0.0,1.0
6429,4241576,0.0,1.0
6427,435182,0.0,1.0
6425,317713,0.0,1.0
6424,192763,0.0,1.0
6421,439233,0.0,1.0
6420,4003466,0.0,1.0
6417,4117406,0.0,1.0
5835,4115107,0.0,1.0
5831,4102479,0.0,1.0
5826,437562,0.0,1.0
6447,4166129,0.0,1.0
6446,435774,0.0,1.0
6444,194071,0.0,1.0
6441,40483560,0.0,1.0
6438,372605,0.0,1.0
6437,37207896,0.0,1.0
6436,40491339,0.0,1.0
6435,4194890,0.0,1.0
6434,4313298,0.0,1.0
5822,45770877,0.0,1.0
5821,4246284,0.0,1.0
5820,195793,0.0,1.0
5819,4119850,0.0,1.0
5817,36713155,0.0,1.0
5815,4054859,0.0,1.0
5810,375823,0.0,1.0
6462,36715680,0.0,1.0
6460,74533,0.0,1.0
6458,4155038,0.0,1.0
6457,436976,0.0,1.0
6455,439382,0.0,1.0
6451,139830,0.0,1.0
6450,440335,0.0,1.0
6449,79104,0.0,1.0
5808,40491872,0.0,1.0
5806,443889,0.0,1.0
5805,252946,0.0,1.0
5804,192958,0.0,1.0
5800,194419,0.0,1.0
5798,252351,0.0,1.0
5797,46273404,0.0,1.0
5793,4053832,0.0,1.0
5792,4150172,0.0,1.0
5790,439166,0.0,1.0
5789,376418,0.0,1.0
5787,4321833,0.0,1.0
5779,438961,0.0,1.0
5778,40482655,0.0,1.0
6479,138622,0.0,1.0
6478,195876,0.0,1.0
6473,74468,0.0,1.0
6472,198334,0.0,1.0
6469,4043395,0.0,1.0
6467,4159157,0.0,1.0
5775,4177975,0.0,1.0
5765,36713154,0.0,1.0
5764,437361,0.0,1.0
5763,4099214,0.0,1.0
5760,195500,0.0,1.0
5758,4244020,0.0,1.0
5757,37118661,0.0,1.0
5754,28083,0.0,1.0
5751,435648,0.0,1.0
5750,4182419,0.0,1.0
5746,4095399,0.0,1.0
6493,45757754,0.0,1.0
6489,4216427,0.0,1.0
6488,441513,0.0,1.0
6487,440758,0.0,1.0
6484,443560,0.0,1.0
6482,441260,0.0,1.0
5744,3655113,0.0,1.0
5742,436093,0.0,1.0
5741,381677,0.0,1.0
5738,37116633,0.0,1.0
5737,46270715,0.0,1.0
5736,4230473,0.0,1.0
5734,40482936,0.0,1.0
5733,4329565,0.0,1.0
5731,199752,0.0,1.0
6512,37018348,0.0,1.0
6510,4305587,0.0,1.0
6508,4199331,0.0,1.0
6507,440740,0.0,1.0
6505,314370,0.0,1.0
6504,46269888,0.0,1.0
6497,4309779,0.0,1.0
5728,440691,0.0,1.0
5723,37208035,0.0,1.0
5722,4073921,0.0,1.0
5721,4170862,0.0,1.0
5719,438532,0.0,1.0
5717,4166587,0.0,1.0
5716,200143,0.0,1.0
6528,438559,0.0,1.0
6523,444068,0.0,1.0
6522,4125659,0.0,1.0
6521,439416,0.0,1.0
6520,440047,0.0,1.0
6518,760795,0.0,1.0
6517,437787,0.0,1.0
6514,255362,0.0,1.0
6513,4094817,0.0,1.0
5712,36716163,0.0,1.0
5706,435254,0.0,1.0
5703,438738,0.0,1.0
