,condition_concept_id,n_people
6434,35624447,25
6435,381568,25
6436,196325,25
6437,46273389,25
6438,4016122,25
6439,4200532,25
6440,432499,25
6441,4280580,25
6442,196051,25
6443,4238559,25
6444,435367,25
6445,22666,25
6446,37016170,25
6447,4027383,25
6448,433762,25
6449,4096185,25
6450,201257,25
6451,435751,25
6452,46270413,25
6453,4040640,25
6454,4208028,25
6455,442325,25
6456,197206,25
6457,75210,25
6458,437501,25
6459,4340941,25
6460,374346,25
6461,77355,25
6462,36685093,25
6463,436403,25
6464,140955,25
6465,435205,25
6466,4044017,25
6467,45763588,25
6468,4047755,25
6469,133367,25
6470,139210,25
6471,4001119,25
6472,42537740,25
6473,4030362,25
6474,4245646,25
6475,379032,24
6476,195597,24
6477,4324788,24
6478,442774,24
6479,79165,24
6480,24897,24
6481,43021072,24
6482,258540,24
6483,441833,24
6484,375428,24
6485,4177365,24
6486,81247,24
6487,4033836,24
6488,4002994,24
6489,40492251,24
6490,77115,24
6491,374907,24
6492,4340123,24
6493,441289,24
6494,4185093,24
6495,437268,24
6496,4183105,24
6497,4274184,24
6498,4225982,24
6499,4110182,24
6500,441267,24
6501,4145168,24
6502,4058694,24
6503,442773,24
6504,4095571,24
6505,24909,24
6506,4106499,24
6507,377659,24
6508,4101256,24
6509,45772121,24
6510,199869,24
6511,40482198,24
6512,4095279,24
6513,40483761,24
6514,4201700,24
6515,46270347,24
6516,434893,24
6517,439052,24
6518,4135090,24
6519,44784338,24
6520,4004094,23
6521,443453,23
6522,194412,23
6523,4177097,23
6524,200440,23
6525,443889,23
6526,74124,23
6527,437202,23
6528,433887,23
6529,37208029,23
6530,193308,23
6531,3656854,23
6532,4087776,23
6533,4013468,23
6534,436133,23
6535,436642,23
6536,381445,23
6537,434063,23
6538,200319,23
6539,195513,23
6540,4345918,23
6541,254320,23
6542,4153257,23
6543,4047912,23
6544,197656,23
6545,75050,23
6546,438691,23
6547,37118663,23
6548,433894,23
6549,4247842,23
6550,4056454,23
6551,4129371,23
6552,433618,23
6553,4145016,23
6554,4093002,23
6555,36674272,23
6556,196284,23
6557,376989,23
6558,378429,23
6559,37016352,23
6560,381870,23
6561,36686289,23
6562,435315,23
6563,196365,23
6564,4271572,23
6565,43021408,23
6566,194265,23
6567,4115830,23
6568,40403168,23
6569,443262,23
6570,4099178,23
6571,140582,23
6572,4069540,23
6573,438456,23
6574,4155195,23
6575,4018962,23
6576,4239812,23
6577,439382,23
6578,43020459,23
6579,80493,23
6580,42709752,23
6581,439272,23
6582,434584,23
6583,315116,23
6584,4004785,23
6585,4266651,22
6586,77517,22
6587,4315953,22
6588,4297491,22
6589,378265,22
6590,4155495,22
6591,4269485,22
6592,40490361,22
6593,193155,22
6594,260034,22
6595,4126294,22
6596,4273850,22
6597,4185547,22
6598,374939,22
6599,436585,22
6600,4064029,22
6601,77455,22
6602,4108360,22
6603,4053833,22
6604,4079874,22
6605,77067,22
6606,4218991,22
6607,141213,22
6608,4216427,22
6609,45757241,22
6610,201517,22
6611,4161830,22
6612,4137770,22
6613,4001628,22
6614,432473,22
6615,195195,22
6616,375548,22
6617,194209,22
6618,4089860,22
6619,45763720,22
6620,4312290,22
6621,4343221,22
6622,442754,22
6623,135611,22
6624,313989,22
6625,443870,22
6626,4066947,22
6627,43531630,22
6628,81763,22
6629,4124868,22
6630,4153259,22
6631,4174892,22
6632,4062388,22
6633,36715644,22
6634,440984,22
6635,36686543,22
6636,134243,22
6637,4324395,22
6638,433704,22
6639,4122221,22
6640,201332,22
6641,198810,22
6642,436812,22
6643,437093,22
6644,193261,21
6645,437876,21
6646,433173,21
6647,137964,21
6648,45773204,21
6649,435739,21
6650,4162115,21
6651,200200,21
6652,78706,21
6653,43530681,21
6654,438982,21
6655,45757762,21
6656,4149024,21
6657,4031101,21
6658,201136,21
6659,441787,21
6660,435651,21
6661,434656,21
6662,75048,21
6663,438836,21
6664,4147683,21
6665,4307098,21
6666,36715602,21
6667,72401,21
6668,4185564,21
6669,4117406,21
6670,75375,21
6671,703578,21
6672,436445,21
6673,36715642,21
6674,45769863,21
6675,4132434,21
6676,201625,21
6677,4185758,21
6678,4155171,21
6679,4339544,21
6680,435140,21
6681,4083490,21
6682,197223,21
6683,46269849,21
6684,319793,21
6685,4118017,21
6686,76196,21
6687,372624,21
6688,193439,21
6689,194987,21
6690,4001126,21
6691,439219,21
6692,4115546,21
6693,136865,21
6694,4318699,21
6695,4016121,21
6696,4282753,21
6697,434003,21
6698,4025001,21
6699,45763764,21
6700,4100626,21
6701,40493184,21
6702,134618,21
6703,4196227,21
6704,440740,21
6705,4100152,21
6706,4002990,21
6707,4020879,21
6708,4153133,21
6709,45770836,21
6710,36684787,21
6711,4239656,21
6712,432749,21
6713,198240,21
6714,433585,21
6715,4047563,21
6716,4083686,21
6717,260759,21
6718,76255,21
6719,4039932,21
6720,375807,21
6721,4176464,21
6722,315069,21
6723,258981,21
6724,193162,21
6725,435537,20
6726,380995,20
6727,45769152,20
6728,136205,20
6729,4029573,20
6730,373772,20
6731,380723,20
6732,4101870,20
6733,4032899,20
6734,134248,20
6735,4281030,20
6736,201730,20
6737,46269794,20
6738,132392,20
6739,437117,20
6740,192549,20
6741,46271082,20
6742,4253808,20
6743,436352,20
6744,4009035,20
6745,373692,20
6746,135029,20
6747,4264925,20
6748,4002498,20
6749,4345352,20
6750,138933,20
6751,4207958,20
6752,4219010,20
6753,436140,20
6754,376416,20
6755,45763773,20
6756,433773,20
6757,4098463,20
6758,4117554,20
6759,37207956,20
6760,134290,20
6761,4185575,20
6762,4263312,20
6763,4252862,20
6764,4032939,20
6765,194691,20
6766,78833,20
6767,36715599,20
6768,45766216,20
6769,4050689,20
6770,40484949,20
6771,440432,20
6772,194306,20
6773,4223448,20
6774,4129364,20
6775,432768,20
6776,4103313,20
6777,444450,20
6778,439836,20
6779,434769,20
6780,36717026,20
6781,4098622,20
6782,444287,20
6783,4038814,20
6784,4306640,20
6785,4241777,20
6786,4002341,20
6787,28109,20
6788,433486,20
6789,45763774,20
6790,4045849,20
6791,379027,20
6792,134214,20
6793,35609010,20
6794,377552,20
6795,138644,20
6796,374940,20
6797,4074393,20
6798,40480431,20
6799,4152858,20
6800,194871,20
6801,40651279,20
6802,433222,20
6803,4096519,20
6804,40490328,20
6805,4287383,20
6806,4212378,20
6807,432966,20
6808,375820,20
6809,4101000,20
6810,196347,20
6811,438945,20
6812,4115844,20
6813,442010,20
6814,314370,20
6815,762437,20
6816,4311480,20
6817,4002139,20
6818,4296450,20
6819,76500,19
6820,4218100,19
6821,436829,19
6822,4055640,19
6823,77956,19
6824,46270416,19
6825,4308689,19
6826,439476,19
6827,4307885,19
6828,45757715,19
6829,434895,19
6830,4102049,19
6831,4148690,19
6832,4083833,19
6833,443703,19
6834,442147,19
6835,37208015,19
6836,4151275,19
6837,4001322,19
6838,437256,19
6839,4275433,19
6840,194693,19
6841,4283689,19
6842,199868,19
6843,432860,19
6844,4335394,19
6845,435904,19
6846,4024301,19
6847,4206338,19
6848,36717300,19
6849,46270425,19
6850,436669,19
6851,256571,19
6852,4033617,19
6853,45757462,19
6854,4089362,19
6855,4161309,19
6856,81496,19
6857,255304,19
6858,4055511,19
6859,4029633,19
6860,46270333,19
6861,4027567,19
6862,4117553,19
6863,4247336,19
6864,440716,19
6865,3655113,19
6866,4054992,19
6867,4136809,19
6868,136853,19
6869,4334791,19
6870,46271647,19
6871,4014368,19
6872,141498,19
6873,197507,19
6874,314617,19
6875,4175848,19
6876,377085,19
6877,4010371,19
6878,438738,19
6879,40492267,19
6880,4267274,19
6881,4156791,19
6882,443509,19
6883,438391,19
6884,4265179,19
6885,439384,19
6886,437791,19
6887,4270181,18
6888,315586,18
6889,762387,18
6890,4216873,18
6891,4003684,18
6892,4322951,18
6893,72521,18
6894,40602337,18
6895,4117255,18
6896,434866,18
6897,78507,18
6898,4013470,18
6899,4340397,18
6900,4340385,18
6901,4105088,18
6902,4090861,18
6903,45757285,18
6904,37209394,18
6905,438559,18
6906,46270329,18
6907,437700,18
6908,4060429,18
6909,46269882,18
6910,4006994,18
6911,438782,18
6912,443268,18
6913,4207617,18
6914,4106999,18
6915,4209550,18
6916,4150300,18
6917,37018348,18
6918,201780,18
6919,442256,18
6920,4102350,18
6921,4266525,18
6922,4205238,18
6923,4054878,18
6924,197311,18
6925,81623,18
6926,4043679,18
6927,4133194,18
6928,133669,18
6929,4136563,18
6930,4069115,18
6931,4180641,18
6932,4134317,18
6933,4098625,18
6934,435570,18
6935,4198433,18
6936,374642,18
6937,4346971,18
6938,436913,18
6939,37110728,18
6940,4061728,18
6941,4152934,18
6942,438451,18
6943,4164568,18
6944,4312756,18
6945,4092697,18
6946,4153263,18
6947,440270,18
6948,4174655,18
6949,26060,18
6950,4309158,18
6951,442794,18
6952,375490,18
6953,432625,18
6954,373769,18
6955,381003,18
6956,437123,18
6957,4135080,18
6958,36717034,18
6959,197416,18
6960,4023944,18
6961,4085553,18
6962,42537493,18
6963,73925,18
6964,45766775,18
6965,197253,18
6966,4197787,18
6967,436344,18
6968,4139587,18
6969,372243,18
6970,4242974,18
6971,193722,18
6972,3655178,18
6973,4102351,18
6974,4037851,18
6975,4156143,18
6976,197327,18
6977,313006,18
6978,4101282,18
6979,4260364,18
6980,434344,18
6981,4177387,17
6982,4306136,17
6983,36683644,17
6984,380118,17
6985,376688,17
6986,377287,17
6987,77637,17
6988,4147222,17
6989,441979,17
6990,45766902,17
6991,77653,17
6992,4015633,17
6993,4001334,17
6994,4325857,17
6995,373732,17
6996,434766,17
6997,4108678,17
6998,4154165,17
6999,81237,17
7000,75206,17
7001,196064,17
7002,4210636,17
7003,36686542,17
7004,4187913,17
7005,440344,17
7006,4166905,17
7007,4185607,17
7008,199867,17
7009,4299398,17
7010,4244582,17
7011,4311941,17
7012,4096938,17
7013,4117253,17
7014,432844,17
7015,4035610,17
7016,443719,17
7017,4012580,17
7018,4033864,17
7019,432645,17
7020,441364,17
7021,37209482,17
7022,443110,17
7023,4233525,17
7024,4046123,17
7025,439273,17
7026,4169985,17
7027,4013469,17
7028,4146087,17
7029,40488896,17
7030,4122199,17
7031,4092563,17
7032,4026125,17
7033,138932,17
7034,46274046,17
7035,4071867,17
7036,4276801,17
7037,436651,17
7038,36685933,17
7039,4173311,17
7040,76573,17
7041,4028070,17
7042,4115178,17
7043,4174824,17
7044,441691,17
7045,436988,17
7046,36685932,17
7047,194394,17
7048,4054859,17
7049,4134180,17
7050,40479284,17
7051,437850,17
7052,4058695,17
7053,4302770,17
7054,40492837,17
7055,4344398,17
7056,4239780,17
7057,442275,17
7058,133296,17
7059,4052824,17
7060,36685524,17
7061,4149398,17
7062,4034826,17
7063,46273638,17
7064,4086221,17
7065,37310243,17
7066,257094,17
7067,45772079,16
7068,133003,16
7069,4143969,16
7070,373160,16
7071,4134614,16
7072,4152932,16
7073,4286349,16
7074,40481376,16
7075,4133223,16
7076,4041799,16
7077,376408,16
7078,4292519,16
7079,4095551,16
7080,377383,16
7081,380410,16
7082,44784644,16
7083,373206,16
7084,375291,16
7085,132718,16
7086,436540,16
7087,4067775,16
7088,4201532,16
7089,35626772,16
7090,438167,16
7091,440612,16
7092,441479,16
7093,73866,16
7094,196951,16
7095,440971,16
7096,4062791,16
7097,434616,16
7098,440272,16
7099,437374,16
7100,375251,16
7101,4029188,16
7102,4237920,16
7103,4054857,16
7104,4247008,16
7105,4022639,16
7106,434301,16
7107,374226,16
7108,4101573,16
7109,434319,16
7110,4105020,16
7111,192763,16
7112,45766960,16
7113,4253764,16
7114,37016171,16
7115,4014526,16
7116,45767625,16
7117,36715643,16
7118,438067,16
7119,4290692,16
7120,136854,16
7121,73609,16
7122,4001118,16
7123,4046213,16
7124,4108085,16
7125,45757761,16
7126,201164,16
7127,4265393,16
7128,4068848,16
7129,4286663,16
7130,45772099,16
7131,45757801,16
7132,435233,16
7133,4338897,16
7134,141124,16
7135,4324421,16
7136,192958,16
7137,4094817,16
7138,4162859,16
7139,81937,16
7140,432893,16
7141,4189938,16
7142,314147,16
7143,78274,16
7144,4207307,16
7145,435648,16
7146,45757381,16
7147,37116513,16
7148,43530710,16
7149,4126451,16
7150,4100824,16
7151,35625035,15
7152,135923,15
7153,442749,15
7154,195598,15
7155,40490390,15
7156,4263345,15
7157,4029319,15
7158,4155529,15
7159,45766891,15
7160,4006101,15
7161,438783,15
7162,4314705,15
7163,75920,15
7164,4178300,15
7165,4059379,15
7166,40491360,15
7167,78510,15
7168,381019,15
7169,192292,15
7170,4269764,15
7171,372313,15
7172,442113,15
7173,435478,15
7174,319047,15
7175,45766813,15
7176,439412,15
7177,4002497,15
7178,4108645,15
7179,254282,15
7180,443721,15
7181,198249,15
7182,45767610,15
7183,201909,15
7184,4055994,15
7185,433931,15
7186,4099492,15
7187,79749,15
7188,438122,15
7189,441793,15
7190,440330,15
7191,261808,15
7192,132416,15
7193,443216,15
7194,43021253,15
7195,4148897,15
7196,4338035,15
7197,434000,15
7198,436873,15
7199,4057246,15
7200,42535475,15
7201,37016886,15
7202,440035,15
7203,4154471,15
7204,77437,15
7205,4230779,15
7206,40481365,15
7207,193317,15
7208,42536891,15
7209,193431,15
7210,4077963,15
7211,4048796,15
7212,80223,15
7213,4006457,15
7214,135764,15
7215,443736,15
7216,377570,15
7217,438172,15
7218,378081,15
7219,4056714,15
7220,4134171,15
7221,4094260,15
7222,193418,15
7223,40480416,15
7224,137909,15
7225,444197,15
7226,46270429,15
7227,4136562,15
7228,4153126,15
7229,441564,15
7230,434644,15
7231,4257827,15
7232,135852,15
7233,4143351,15
7234,4079282,15
7235,4009908,15
7236,438648,15
7237,441607,15
7238,197096,15
7239,313500,15
7240,438941,15
7241,257755,15
7242,4087778,15
7243,46269951,15
7244,4120388,15
7245,4055231,15
7246,4130026,15
7247,432872,15
7248,376663,15
7249,4083682,15
7250,435656,15
7251,4317288,15
7252,443538,15
7253,4340394,15
7254,140885,15
7255,4064030,15
7256,433565,14
7257,441768,14
7258,73913,14
7259,256142,14
7260,381114,14
7261,133303,14
7262,37116634,14
7263,4056457,14
7264,379015,14
7265,4345447,14
7266,4009302,14
7267,433180,14
7268,74522,14
7269,313062,14
7270,4093475,14
7271,4307820,14
7272,4168842,14
7273,4221182,14
7274,4044708,14
7275,441067,14
7276,4332880,14
7277,765310,14
7278,4140977,14
7279,437543,14
7280,4236759,14
7281,4174893,14
7282,78073,14
7283,4008222,14
7284,36715603,14
7285,376697,14
7286,4232106,14
7287,4178826,14
7288,4197475,14
7289,198049,14
7290,376411,14
7291,26286,14
7292,432488,14
7293,4182870,14
7294,437538,14
7295,4082454,14
7296,4104668,14
7297,40486605,14
7298,45766818,14
7299,372880,14
7300,4154477,14
7301,42534836,14
7302,4096477,14
7303,37207896,14
7304,75408,14
7305,4013449,14
7306,4012298,14
7307,433370,14
7308,75373,14
7309,4136564,14
7310,4116926,14
7311,436079,14
7312,4105112,14
7313,316280,14
7314,4218724,14
7315,436956,14
7316,432493,14
7317,4110889,14
7318,4314244,14
7319,46269880,14
7320,4209352,14
7321,434638,14
7322,436404,14
7323,4199407,14
7324,440390,14
7325,138293,14
7326,439003,14
7327,22288,14
7328,4299149,14
7329,4109399,14
7330,443913,14
7331,4083695,14
7332,4059714,14
7333,4135735,14
7334,4106216,14
7335,4272486,14
7336,40318194,14
7337,4023960,14
7338,440893,14
7339,374650,14
7340,4181885,14
7341,4049797,14
7342,201397,14
7343,45757763,14
7344,4052061,14
7345,4344375,14
7346,79884,14
7347,4044402,14
7348,46269733,14
7349,437872,14
7350,4220074,14
7351,4012753,14
7352,40492369,14
7353,4014218,14
7354,4041800,14
7355,4316227,14
7356,4055483,14
7357,4341657,14
7358,4308071,14
7359,75932,14
7360,437220,14
7361,28115,14
7362,4111541,14
7363,195060,14
7364,4187850,14
7365,4316347,14
7366,4134918,14
7367,435190,14
7368,134608,13
7369,37116369,13
7370,433047,13
7371,46270464,13
7372,40420291,13
7373,195876,13
7374,434953,13
7375,441641,13
7376,373492,13
7377,432882,13
7378,4193062,13
7379,377811,13
7380,4056453,13
7381,76304,13
7382,35624485,13
7383,4098464,13
7384,443247,13
7385,377869,13
7386,78609,13
7387,37207902,13
7388,46269888,13
7389,441190,13
7390,4292525,13
7391,4344166,13
7392,40571991,13
7393,46270455,13
7394,4061074,13
7395,201125,13
7396,4083551,13
7397,444068,13
7398,4209571,13
7399,313005,13
7400,4318653,13
7401,4159144,13
7402,4065254,13
7403,377555,13
7404,197033,13
7405,375479,13
7406,45757705,13
7407,434587,13
7408,4276583,13
7409,375270,13
7410,4212441,13
7411,4156959,13
7412,441513,13
7413,4012869,13
7414,437238,13
7415,4110485,13
7416,434629,13
7417,46270382,13
7418,4056780,13
7419,441827,13
7420,4106888,13
7421,37209484,13
7422,4278814,13
7423,4301668,13
7424,4110269,13
7425,44806406,13
7426,443726,13
7427,4092992,13
7428,443871,13
7429,42537633,13
7430,37116507,13
7431,443915,13
7432,437224,13
7433,439060,13
7434,315763,13
7435,4246808,13
7436,4102047,13
7437,760199,13
7438,435492,13
7439,4149689,13
7440,4084803,13
7441,81101,13
7442,4025198,13
7443,4068969,13
7444,4033501,13
7445,4026136,13
7446,4243266,13
7447,4153291,13
7448,4266330,13
7449,30061,13
7450,44805552,13
7451,194417,13
7452,432551,13
7453,432879,13
7454,4327939,13
7455,4015981,13
7456,4281027,13
7457,4184976,13
7458,72988,13
7459,4216493,13
7460,433073,13
7461,4315940,13
7462,4001632,13
7463,4151098,13
7464,35625873,13
7465,433485,13
7466,4118277,13
7467,4172185,13
7468,44782516,13
7469,435903,13
7470,259827,13
7471,4178915,13
7472,433415,13
7473,4159892,13
7474,37208102,13
7475,4107672,13
7476,40489375,13
7477,4290538,13
7478,37116632,13
7479,197343,13
7480,4049014,13
7481,72926,13
7482,438370,13
7483,438262,12
7484,433776,12
7485,4094638,12
7486,4168089,12
7487,4135715,12
7488,36717157,12
7489,193530,12
7490,200148,12
7491,4100475,12
7492,45757134,12
7493,760176,12
7494,4099495,12
7495,4302329,12
7496,36712933,12
7497,436678,12
7498,4152293,12
7499,439130,12
7500,4211106,12
7501,4050620,12
7502,4162283,12
7503,442158,12
7504,4048150,12
7505,197084,12
7506,4162320,12
7507,4041695,12
7508,4095748,12
7509,200974,12
7510,40481585,12
7511,4044055,12
7512,72991,12
7513,4177007,12
7514,134865,12
7515,132643,12
7516,4239550,12
7517,45765493,12
7518,4186285,12
7519,198492,12
7520,374202,12
7521,4069933,12
7522,4050389,12
7523,317713,12
7524,194607,12
7525,140046,12
7526,4116447,12
7527,4237155,12
7528,444394,12
7529,4309924,12
7530,4003139,12
7531,373982,12
7532,78621,12
7533,4115547,12
7534,134454,12
7535,135429,12
7536,4119302,12
7537,76022,12
7538,4115107,12
7539,4215961,12
7540,4049520,12
7541,37116540,12
7542,4070301,12
7543,201399,12
7544,4001116,12
7545,4338894,12
7546,4064048,12
7547,195761,12
7548,443074,12
7549,439394,12
7550,440615,12
7551,4198022,12
7552,137212,12
7553,258866,12
7554,4253056,12
7555,134534,12
7556,4027384,12
7557,441046,12
7558,198092,12
7559,4152296,12
7560,4219853,12
7561,46269931,12
7562,81195,12
7563,375525,12
7564,74998,12
7565,435626,12
7566,254062,12
7567,4059857,12
7568,440999,12
7569,199881,12
7570,438066,12
7571,4243120,12
7572,43530740,12
7573,73183,12
7574,74723,12
7575,134741,12
7576,4005616,12
7577,380975,12
7578,201817,12
7579,4219823,12
7580,4038842,12
7581,4111708,12
7582,4057038,12
7583,4100661,12
7584,40479557,12
7585,436976,12
7586,37207842,12
7587,436040,12
7588,438290,12
7589,4209223,12
7590,4294246,12
7591,45766890,12
7592,378839,12
7593,43530640,12
7594,4023985,12
7595,441856,12
7596,36674775,12
7597,4055651,12
7598,4003476,12
7599,194071,12
7600,45757332,11
7601,200677,11
7602,196732,11
7603,36712695,11
7604,4040379,11
7605,761245,11
7606,42535174,11
7607,42538748,11
7608,198695,11
7609,4132810,11
7610,441802,11
7611,4329160,11
7612,435086,11
7613,4169102,11
7614,443208,11
7615,4210297,11
7616,4169568,11
7617,4262519,11
7618,4003193,11
7619,80295,11
7620,42537743,11
7621,134137,11
7622,377571,11
7623,4028058,11
7624,4143857,11
7625,435853,11
7626,195464,11
7627,46270483,11
7628,4050547,11
7629,45766945,11
7630,432541,11
7631,434181,11
7632,4175582,11
7633,4299935,11
7634,4009754,11
7635,37209481,11
7636,46269885,11
7637,45766772,11
7638,4055598,11
7639,4322711,11
7640,4013161,11
7641,435298,11
7642,438751,11
7643,433981,11
7644,4296491,11
7645,46269818,11
7646,436090,11
7647,136871,11
7648,36687162,11
7649,440092,11
7650,443576,11
7651,435101,11
7652,4184499,11
7653,46269924,11
7654,37208035,11
7655,260026,11
7656,435808,11
7657,4173657,11
7658,4154458,11
7659,46273476,11
7660,433465,11
7661,437158,11
7662,46269870,11
7663,434314,11
7664,37397422,11
7665,4142989,11
7666,37116486,11
7667,380405,11
7668,4060556,11
7669,4099656,11
7670,138312,11
7671,376793,11
7672,4003178,11
7673,4139063,11
7674,381677,11
7675,138181,11
7676,4053832,11
7677,45772093,11
7678,4119134,11
7679,4289908,11
7680,4239471,11
7681,4053124,11
7682,435701,11
7683,4033717,11
7684,4153690,11
7685,4162559,11
7686,4001578,11
7687,134521,11
7688,253977,11
7689,259755,11
7690,138501,11
7691,4189553,11
7692,259748,11
7693,321263,11
7694,440195,11
7695,252840,11
7696,4186433,11
7697,4303664,11
7698,4061712,11
7699,3655084,11
7700,4020304,11
7701,4137687,11
7702,4002801,11
7703,4094984,11
7704,4001124,11
7705,440511,11
7706,4168690,11
7707,74445,11
7708,4098747,11
7709,4203152,11
7710,437245,11
7711,4033450,11
7712,46271915,11
7713,23806,11
7714,438338,11
7715,438969,11
7716,4002480,11
7717,73287,11
7718,433642,11
7719,259988,11
7720,4016110,11
7721,198911,11
7722,376413,11
7723,74064,11
7724,4078688,11
7725,433805,11
7726,4095553,11
7727,139753,11
7728,201823,11
7729,4033300,11
7730,45757326,11
7731,432848,11
7732,202002,11
7733,4185800,11
7734,4065355,11
7735,434570,11
7736,4110154,11
7737,4009748,11
7738,4057662,11
7739,80592,11
7740,45757597,11
7741,442179,11
7742,4024671,11
7743,441181,11
7744,444267,11
7745,4115355,11
7746,4094548,11
7747,442355,11
7748,380265,10
7749,201121,10
7750,194679,10
7751,4115689,10
7752,4024296,10
7753,4005275,10
7754,436910,10
7755,45757677,10
7756,79758,10
7757,45757296,10
7758,435514,10
7759,198677,10
7760,375549,10
7761,4108759,10
7762,4053595,10
7763,4064308,10
7764,436805,10
7765,4033991,10
7766,136911,10
7767,442638,10
7768,4094087,10
7769,4058841,10
7770,45772097,10
7771,4301617,10
7772,433916,10
7773,4250314,10
7774,72705,10
7775,81939,10
7776,46269952,10
7777,201214,10
7778,4031134,10
7779,4134940,10
7780,4020111,10
7781,439160,10
7782,4016108,10
7783,45766958,10
7784,4201904,10
7785,40644369,10
7786,73550,10
7787,136774,10
7788,434292,10
7789,436164,10
7790,376394,10
7791,4177362,10
7792,4092685,10
7793,4169977,10
7794,200670,10
7795,4118225,10
7796,138847,10
7797,4056591,10
7798,4137754,10
7799,4168844,10
7800,194410,10
7801,4215982,10
7802,4122178,10
7803,432725,10
7804,37116526,10
7805,4271306,10
7806,4132549,10
7807,376512,10
7808,4280942,10
7809,36715594,10
7810,4169989,10
7811,4242348,10
7812,437743,10
7813,22281,10
7814,441563,10
7815,4222457,10
7816,439385,10
7817,380844,10
7818,440001,10
7819,79167,10
7820,4053830,10
7821,377870,10
7822,4151684,10
7823,435284,10
7824,4003184,10
7825,37116501,10
7826,439763,10
7827,36717468,10
7828,195124,10
7829,195500,10
7830,321586,10
7831,434577,10
7832,4066952,10
7833,4066373,10
7834,37019108,10
7835,40440777,10
7836,81383,10
7837,439743,10
7838,4176400,10
7839,4053591,10
7840,198088,10
7841,320835,10
7842,4055331,10
7843,4085406,10
7844,141089,10
7845,46273592,10
7846,4159516,10
7847,76482,10
7848,440047,10
7849,4318409,10
7850,4108641,10
7851,761255,10
7852,36687161,10
7853,45757759,10
7854,36715641,10
7855,380839,10
7856,4001654,10
7857,435814,10
7858,4168846,10
7859,4053285,10
7860,4101452,10
7861,132321,10
7862,4171115,10
7863,4139537,10
7864,4028980,10
7865,4107054,10
7866,46269706,10
7867,439216,10
7868,73854,10
7869,4178291,10
7870,436833,10
7871,4103650,10
7872,43020566,10
7873,140681,10
7874,4201172,10
7875,36687157,10
7876,434762,10
7877,46270412,10
7878,4340962,10
7879,139734,10
7880,4080299,10
7881,133078,10
7882,138718,10
7883,378065,10
7884,4002494,10
7885,432554,10
7886,198108,10
7887,439918,10
7888,37116546,10
7889,46273347,10
7890,4009445,10
7891,4056290,10
7892,201111,10
7893,4162391,10
7894,4246066,10
7895,4259278,10
7896,4114975,10
7897,4015629,10
7898,37116508,10
7899,760157,10
7900,372633,10
7901,135335,10
7902,46269836,9
7903,434223,9
7904,197151,9
7905,4160083,9
7906,4091467,9
7907,36687111,9
7908,378433,9
7909,4275410,9
7910,46269860,9
7911,4054873,9
7912,4228429,9
7913,194593,9
7914,4317020,9
7915,433135,9
7916,434529,9
7917,4101563,9
7918,4253933,9
7919,4155504,9
7920,4176166,9
7921,77131,9
7922,4184657,9
7923,4178668,9
7924,4085538,9
7925,4207623,9
7926,37206829,9
7927,4135743,9
7928,318522,9
7929,4071732,9
7930,136566,9
7931,200293,9
7932,433531,9
7933,4310665,9
7934,435253,9
7935,443739,9
7936,36716589,9
7937,136596,9
7938,761237,9
7939,43530701,9
7940,196613,9
7941,35610328,9
7942,36713101,9
7943,74468,9
7944,4120254,9
7945,4167532,9
7946,4312766,9
7947,75407,9
7948,380722,9
7949,40482261,9
7950,434632,9
7951,4287493,9
7952,74189,9
7953,4221998,9
7954,438963,9
7955,442005,9
7956,443765,9
7957,377300,9
7958,22871,9
7959,439672,9
7960,4036117,9
7961,45765791,9
7962,439017,9
7963,4006481,9
7964,441535,9
7965,4109410,9
7966,433257,9
7967,194703,9
7968,4151674,9
7969,377563,9
7970,4042934,9
7971,4005286,9
7972,4212994,9
7973,4329511,9
7974,4052213,9
7975,4112809,9
7976,4038501,9
7977,35624441,9
7978,44783029,9
7979,4096141,9
7980,4195416,9
7981,444463,9
7982,4059458,9
7983,4345207,9
7984,4303975,9
7985,28127,9
7986,36715600,9
7987,37209483,9
7988,134295,9
7989,437760,9
7990,46274069,9
7991,142004,9
7992,4024659,9
7993,4111321,9
7994,4046356,9
7995,37109493,9
7996,4100982,9
7997,4342995,9
7998,435410,9
7999,4007447,9
8000,137436,9
8001,436381,9
8002,4063918,9
8003,4059119,9
8004,46269878,9
8005,442129,9
8006,4003027,9
8007,197782,9
8008,444098,9
8009,4166142,9
8010,74775,9
8011,4045738,9
8012,192847,9
8013,138099,9
8014,442747,9
8015,30678,9
8016,4162094,9
8017,437396,9
8018,75709,9
8019,381966,9
8020,4031011,9
8021,4109134,9
8022,78314,9
8023,4151675,9
8024,434271,9
8025,4120262,9
8026,45757757,9
8027,4279526,9
8028,4063155,9
8029,442561,9
8030,198307,9
8031,36684693,9
8032,46270420,9
8033,434575,9
8034,4231274,9
8035,4034232,9
8036,375921,9
8037,40490362,9
8038,4033929,9
8039,444292,9
8040,433938,9
8041,4015630,9
8042,139200,8
8043,45766959,8
8044,432695,8
8045,442024,8
8046,40490360,8
8047,4066853,8
8048,438959,8
8049,141411,8
8050,440418,8
8051,443709,8
8052,4145142,8
8053,4347538,8
8054,46273431,8
8055,437553,8
8056,4316746,8
8057,134569,8
8058,4097023,8
8059,4019341,8
8060,4262609,8
8061,45766950,8
8062,4230340,8
8063,374267,8
8064,4115836,8
8065,376694,8
8066,440044,8
