condition_concept_id,,chi2,p_value,p_adj,,,Article Mentions
433752,,13.848595872871986,0.000198145,0.001110038,,,
260427,,13.846128432471142,0.000198405,0.001110897,,,
192683,,13.844290506288367,0.000198599,0.001111386,,,
4344500,,13.82558056915238,0.000200587,0.001121903,,,
376977,,13.800739024975295,0.000203256,0.001136223,,,
42537251,,13.766694757042712,0.000206973,0.001156379,,,
435225,,13.76176301557795,0.000207517,0.001158796,,,
36714686,,13.730798711573387,0.000210966,0.001177424,,,
136779,,13.72967223164953,0.000211093,0.001177498,,,
4046205,,13.711185868463831,0.000213181,0.001188507,,,
81378,,13.668823832819053,0.000218044,0.00121497,,,
4201387,,13.654121394702528,0.000219758,0.001223864,,,
4022202,,13.64426197671787,0.000220915,0.001229648,,,
444130,,13.633908441188067,0.000222137,0.001235786,,,
4098740,,13.632059300985018,0.000222356,0.001236341,,,
4101602,,13.610178076195666,0.000224963,0.001250166,,,
4279553,,13.577109808410565,0.00022896,0.001271704,,,
4091464,,13.568846699684155,0.000229971,0.001276632,,,
4305303,,13.545613884343569,0.000232835,0.001291153,,,
436817,,13.545613884343569,0.000232835,0.001291153,,,
43530719,,13.506701718109763,0.000237713,0.0013175,,,
434493,,13.487925831399126,0.000240103,0.00133004,,,
138858,,13.481044003142262,0.000240986,0.001334216,,,
4209974,,13.461234527875112,0.000243543,0.001347659,,,
40481897,,13.453066024072635,0.000244606,0.001352819,,,
4251304,,13.447751927733425,0.0002453,0.001355935,,,
441500,,13.428105310645853,0.000247882,0.001369481,,,
439303,,13.396645867162912,0.000252075,0.001391902,,,
4310238,,13.393818932202258,0.000252455,0.001393261,,,
4213373,,13.371508233214916,0.000255476,0.001408548,,,
4111721,,13.371361300792143,0.000255496,0.001408548,,,
138841,,13.36671358499465,0.00025613,0.001411294,,,
441215,,13.352830955227246,0.000258033,0.001421026,,,
40483220,,13.345334659473943,0.000259066,0.001425963,,,
45757331,,13.330298464636323,0.000261152,0.001436681,,,
4210746,,13.326010802653451,0.00026175,0.001439208,,,
197303,,13.319308044797973,0.000262687,0.001443598,,,
379816,,13.316700885144256,0.000263053,0.001444843,,,
316814,,13.312896742019822,0.000263587,0.001446248,,,
374377,,13.312896742019822,0.000263587,0.001446248,,,
79833,,13.304326720125578,0.000264794,0.001452107,,,
433701,,13.276195435593287,0.000268797,0.001473282,,,
4140828,,13.265580271494152,0.000270324,0.001480867,,,
443556,,13.26038932698673,0.000271073,0.001484191,,,
4322175,,13.255441020157381,0.00027179,0.00148733,,,
194475,,13.246169674539555,0.000273137,0.001493918,,,
80504,,13.244388305558322,0.000273397,0.001494552,,,
46270031,,13.238838760281366,0.000274208,0.001496955,,,
4153068,,13.238838760281366,0.000274208,0.001496955,,,
4056579,,13.238420183506289,0.000274269,0.001496955,,,
4217947,,13.204761749617363,0.000279239,0.001519059,,,
193827,,13.204761749617363,0.000279239,0.001519059,,,
4173334,,13.204761749617363,0.000279239,0.001519059,,,
4260963,,13.204761749617363,0.000279239,0.001519059,,,
45757332,,13.204761749617363,0.000279239,0.001519059,,,
4134875,,13.204761749617363,0.000279239,0.001519059,,,
4342875,,13.204069044202626,0.000279342,0.001519059,,,
4280498,,13.19538204490441,0.00028064,0.001525318,,,
43530714,,13.177134301168529,0.000283386,0.001539438,,,
4266637,,13.153648358211067,0.00028696,0.00155804,,,
441334,,13.151674495260842,0.000287262,0.001558867,,,
197236,,13.150463612203927,0.000287448,0.001559061,,,
4090098,,13.094960654936182,0.000296091,0.001604265,,,
40484496,,13.094960654936182,0.000296091,0.001604265,,,
377280,,13.073880584807611,0.000299442,0.001621575,,,
435789,,13.05591418376523,0.000302328,0.001636352,,,
37312519,,13.041070285683329,0.000304734,0.001648514,,,
4050704,,13.022553557600483,0.000307762,0.001664028,,,
43531027,,13.004167116314907,0.000310799,0.001679573,,,
378142,,12.988295017527477,0.000313444,0.00169299,,,
37116631,,12.964028162899629,0.000317533,0.001714185,,,
4127089,,12.920047896997918,0.000325082,0.001754023,,,
45757767,,12.908446076043347,0.000327103,0.001764012,,,
4157456,,12.893338796201187,0.000329754,0.001777386,,,
4111714,,12.881092411214807,0.000331918,0.001786275,,,
4053838,,12.881092411214807,0.000331918,0.001786275,,,
44782594,,12.881092411214807,0.000331918,0.001786275,,,
4111717,,12.869886454643488,0.000333912,0.001796073,,,
437779,,12.865461879109455,0.000334702,0.001797249,,,
4201172,,12.864790366292278,0.000334822,0.001797249,,,
4080753,,12.864790366292278,0.000334822,0.001797249,,,
436445,,12.864790366292278,0.000334822,0.001797249,,,
434920,,12.831880907059281,0.000340763,0.001828193,,,
4064036,,12.828649200171853,0.000341352,0.001830408,,,
137951,,12.816012732549584,0.000343665,0.001841862,,,
4192647,,12.80089436011599,0.000346454,0.001855849,,,
40481757,,12.793884866775898,0.000347754,0.001861856,,,
440072,,12.785285271431313,0.000349356,0.001869471,,,
73302,,12.772957893677882,0.000351666,0.001880863,,,
4069654,,12.77179500033317,0.000351885,0.001881064,,,
374643,,12.741039670562307,0.000357719,0.001911267,,,
36715617,,12.692804116740822,0.000367065,0.001960197,,,
4272177,,12.672768366298332,0.00037102,0.001980297,,,
312349,,12.661348999439154,0.000373293,0.001991406,,,
196724,,12.656815628352744,0.000374199,0.001995216,,,
37395590,,12.649851037385568,0.000375596,0.002001636,,,
443876,,12.645986087885197,0.000376373,0.00200475,,,
4108817,,12.632785948973133,0.00037904,0.002017921,,,
40481319,,12.610652823504076,0.000383555,0.002040911,,,
4121803,,12.605820385283149,0.000384547,0.002045147,,,
42873169,,12.574485316050808,0.000391049,0.00207866,,,
201612,,12.570328734519975,0.00039192,0.002082223,,,
4244051,,12.557937727332549,0.000394527,0.002095004,,,
4242816,,12.522831767442742,0.000402009,0.002133646,,,
4175440,,12.464776594934149,0.000414698,0.002199869,,,
40480435,,12.458490319062395,0.000416096,0.002206159,,,
78829,,12.432682645658682,0.000421885,0.002235713,,,
4177069,,12.430052269216535,0.00042248,0.002237723,,,
45757785,,12.42873737223995,0.000422778,0.002238159,,,
4051747,,12.382905058599711,0.000433282,0.002292603,,,
4149904,,12.376734216248455,0.000434717,0.002299022,,,
73649,,12.37530686034085,0.000435049,0.00229961,,,
4089512,,12.360846913941607,0.000438432,0.002316311,,,
4295340,,12.341914694596777,0.000442901,0.002338731,,,
434170,,12.326865218269115,0.000446486,0.002356464,,,
133956,,12.32343183,0.000447308,0.002359604,,,
4098292,,12.315346039167473,0.000449249,0.002368645,,,
435521,,12.285416226815013,0.000456512,0.002405714,,,
199151,,12.277300984768624,0.000458501,0.002414973,,,
197034,,12.242018512947338,0.000467253,0.002458576,,,
4054062,,12.242018512947338,0.000467253,0.002458576,,,
46271074,,12.231475913167642,0.0004699,0.002471256,,,
36712846,,12.22916782,0.000470482,0.002473064,,,
40479260,,12.226063591408858,0.000471265,0.002475929,,,
77066,,12.196963011473311,0.000478674,0.002513582,,,
46270027,,12.174599211303907,0.000484447,0.002542613,,,
4101104,,12.166986562068011,0.000486428,0.002551723,,,
436522,,12.148219383612918,0.000491348,0.002576228,,,
4055201,,12.14609115166202,0.000491909,0.002577869,,,
4209423,,12.142502541961813,0.000492856,0.002581532,,,
432612,,12.111561666122086,0.000501102,0.002623399,,,
444268,,12.08478312346484,0.00050835,0.002660007,,,
4084868,,12.059501449187659,0.000515291,0.002694968,,,
132446,,12.052402646323408,0.000517257,0.002703889,,,
4204991,,12.041798100763467,0.000520208,0.002717948,,,
374923,,12.031742404536487,0.000523022,0.002731277,,,
4111416,,12.03043294847092,0.000523389,0.002731823,,,
4051140,,11.97438993331461,0.000539367,0.002813807,,,
137350,,11.945284037445528,0.000547859,0.002856673,,,
4157453,,11.942111168352096,0.000548793,0.002860107,,,
73008,,11.92913587132588,0.000552628,0.002878652,,,
4187244,,11.91472002539151,0.000556921,0.002899561,,,
40479241,,11.90571183742208,0.000559621,0.002912158,,,
40480081,,11.84722480598251,0.000577473,0.003003555,,,
4282301,,11.817767132519952,0.000586682,0.003049693,,,
442560,,11.816976407670573,0.000586931,0.003049693,,,
197332,,11.797709824171255,0.000593036,0.003079877,,,
4140438,,11.738933488476384,0.000612061,0.003177091,,,
380402,,11.731375156402796,0.000614552,0.003188428,,,
4085062,,11.725290839031207,0.000616564,0.003196609,,,
438028,,11.724748682102566,0.000616744,0.003196609,,,
436252,,11.721607739207814,0.000617786,0.003200413,,,
4205002,,11.700515923375592,0.000624828,0.003235281,,,
36715624,,11.694800642955268,0.00062675,0.003242003,,,
36714116,,11.694800642955268,0.00062675,0.003242003,,,
4033839,,11.687467955033934,0.000629225,0.003253186,,,
40481101,,11.682088862417586,0.000631046,0.003259375,,,
43530807,,11.682081071580019,0.000631049,0.003259375,,,
73001,,11.67305510888124,0.000634118,0.003273598,,,
436206,,11.667507474447275,0.000636012,0.003281744,,,
134453,,11.653609103311341,0.000640781,0.003304713,,,
44782751,,11.627013501716982,0.000650008,0.003350638,,,
4137330,,11.621113139402318,0.000652074,0.003357953,,,
43530688,,11.621113139402318,0.000652074,0.003357953,,,
4003487,,11.610440364007909,0.000655826,0.003375605,,,
4225324,,11.609061166935698,0.000656313,0.003376437,,,
253797,,11.602189448819647,0.000658742,0.003387258,,,
443730,,11.598462126805492,0.000660064,0.003392375,,,
195603,,11.596539238060737,0.000660747,0.003394206,,,
4035751,,11.592825492051741,0.000662067,0.003399311,,,
78786,,11.576600058152877,0.000667869,0.003427407,,,
440408,,11.57513341,0.000668396,0.003428357,,,
40482655,,11.57241538594385,0.000669374,0.003428357,,,
4320803,,11.57241538594385,0.000669374,0.003428357,,,
440377,,11.57241538594385,0.000669374,0.003428357,,,
4184403,,11.569744024828488,0.000670336,0.003431594,,,
4166126,,11.549427330706893,0.000677701,0.003467588,,,
44782743,,11.51980176140717,0.000688587,0.003521555,,,
140586,,11.507431448882338,0.000693185,0.003543324,,,
375292,,11.485121622501463,0.000701555,0.003584348,,,
373785,,11.482123353136314,0.000702688,0.003588371,,,
377545,,11.46278952600266,0.000710036,0.003624115,,,
193528,,11.459053276308522,0.000711465,0.003629626,,,
260730,,11.442978984104842,0.000717646,0.003659363,,,
135489,,11.433858519879657,0.000721178,0.003675566,,,
4182683,,11.378569223097761,0.000742963,0.003784742,,,
135858,,11.376938199190198,0.000743616,0.003786211,,,
4135088,,11.360454550136158,0.000750245,0.003818091,,,
439080,,11.353704345433842,0.000752976,0.003830117,,,
4147466,,11.35015636868997,0.000754416,0.003835564,,,
435950,,11.347784011019574,0.00075538,0.003838589,,,
373775,,11.336209958767496,0.000760103,0.003858813,,,
37207959,,11.336209958767496,0.000760103,0.003858813,,,
376400,,11.316147427153993,0.00076836,0.003898825,,,
762213,,11.314631928969808,0.000768987,0.003900104,,,
4006163,,11.308502681692268,0.00077153,0.003911091,,,
201606,,11.305926464540718,0.000772601,0.003914612,,,
4203556,,11.297343060627698,0.000776181,0.003930834,,,
4193620,,11.26887897,0.000788173,0.003989622,,,
4291025,,11.263911989625576,0.000790285,0.003996057,,,
4096856,,11.263176937260058,0.000790598,0.003996057,,,
4052524,,11.263176937260058,0.000790598,0.003996057,,,
441701,,11.25714893599945,0.000793169,0.004007106,,,
4096643,,11.253040226848583,0.000794927,0.004014034,,,
4082311,,11.228244589829844,0.000805618,0.004066043,,,
440738,,11.222266827112406,0.000808217,0.004077181,,,
4011654,,11.217823355857302,0.000810155,0.004084972,,,
44783163,,11.205537701712837,0.000815536,0.004108119,,,
441011,,11.205537701712837,0.000815536,0.004108119,,,
78097,,11.16779405,0.000832295,0.00419051,,,
4121463,,11.162189138102052,0.000834814,0.004201154,,,
380706,,11.139676569301715,0.000845006,0.00425039,,,
79916,,11.136501545244307,0.000846454,0.004255611,,,
434502,,11.116924916830671,0.000855435,0.004298685,,,
437385,,11.071601624895838,0.000876599,0.00440291,,,
379019,,11.06546143,0.000879507,0.00441538,,,
36717682,,11.050162440602612,0.000886794,0.004449815,,,
4239487,,11.040952358100732,0.000891211,0.004469817,,,
4199769,,11.026691876862074,0.000898093,0.00449999,,,
321586,,11.026691876862074,0.000898093,0.00449999,,,
437530,,11.01869675,0.000901975,0.004517263,,,
4096804,,11.012392337162114,0.000905048,0.004530469,,,
432798,,11.003782063286028,0.000909262,0.004548493,,,
36685093,,11.00305219065722,0.00090962,0.004548493,,,
199064,,11.002356501696077,0.000909961,0.004548493,,,
4035449,,10.991475071614657,0.000915319,0.004573076,,,
4144154,,10.983744441346804,0.000919145,0.004589985,,,
433957,,10.975127179480912,0.000923429,0.00460695,,,
46270412,,10.975127179480912,0.000923429,0.00460695,,,
438411,,10.943387262410448,0.000939383,0.004684293,,,
4175167,,10.932322268960357,0.00094501,0.004710091,,,
4189235,,10.92940773,0.000946497,0.004715245,,,
4050690,,10.898056530168786,0.000962652,0.004793426,,,
374959,,10.797452654012893,0.001016399,0.005056206,,,
4058207,,10.797452654012893,0.001016399,0.005056206,,,
77310,,10.795294325851922,0.001017584,0.005059682,,,
199860,,10.762772825410584,0.001035621,0.005146903,,,
4117881,,10.752578073755771,0.001041342,0.005171269,,,
4224968,,10.752262715530742,0.001041519,0.005171269,,,
441818,,10.734915532053064,0.001051328,0.005217479,,,
23868,,10.73387837421214,0.001051917,0.005217912,,,
138102,,10.732243011894294,0.001052847,0.005220034,,,
133974,,10.730047684579446,0.001054097,0.005223738,,,
78586,,10.724656334457931,0.001057173,0.005236483,,,
318776,,10.708940709377531,0.001066191,0.005278634,,,
4110915,,10.696797950496013,0.001073211,0.005310862,,,
4309320,,10.693143498786753,0.001075333,0.005318831,,,
4117687,,10.681654225711101,0.001082033,0.005349421,,,
4053590,,10.664394499005976,0.001092176,0.005397001,,,
4001454,,10.66243081999968,0.001093336,0.005400166,,,
40479608,,10.659170852136615,0.001095265,0.005407122,,,
4136228,,10.647457449460088,0.001102223,0.005438891,,,
440546,,10.623821025446514,0.001116401,0.005506237,,,
36717036,,10.620123267642573,0.001118636,0.005514642,,,
4272156,,10.618078679778995,0.001119873,0.005518125,,,
45757303,,10.615547874742347,0.001121407,0.005520447,,,
259852,,10.615547874742347,0.001121407,0.005520447,,,
4093950,,10.59125462821428,0.001136238,0.00559081,,,
4138962,,10.573738626337931,0.001147055,0.005641361,,,
4043395,,10.568947166565124,0.001150032,0.005653327,,,
37207869,,10.533746985907149,0.001172143,0.005759297,,,
36715479,,10.491264539988846,0.001199403,0.00589045,,,
72407,,10.48910885786634,0.001200803,0.00589454,,,
4053272,,10.48228001852053,0.001205249,0.005913574,,,
4011012,,10.472283402585544,0.001211788,0.005942853,,,
4107554,,10.468234273878798,0.001214447,0.005953084,,,
372912,,10.465989576775543,0.001215924,0.005957511,,,
4138290,,10.44598339,0.001229164,0.006019546,,,
438130,,10.440492407741603,0.001232824,0.006034624,,,
4197477,,10.408537308316271,0.001254341,0.006137056,,,
374952,,10.342741774382995,0.001299848,0.006353725,,,
435696,,10.342741774382995,0.001299848,0.006353725,,,
201478,,10.323616513737916,0.001313387,0.006416885,,,
201518,,10.320852225165426,0.001315355,0.006423484,,,
4080762,,10.298158722035932,0.00133163,0.006499906,,,
40484102,,10.284420510895005,0.001341581,0.006545406,,,
4134309,,10.274903083926722,0.00134852,0.006576169,,,
4167085,,10.267596681853568,0.00135387,0.006599166,,,
4271003,,10.254474609701791,0.001363535,0.006640043,,,
4160354,,10.254474609701791,0.001363535,0.006640043,,,
36712963,,10.243581191471527,0.00137161,0.006673116,,,
24230,,10.243581191471527,0.00137161,0.006673116,,,
438112,,10.241658063982346,0.001373041,0.006676951,,,
261324,,10.221644340212096,0.00138802,0.006746636,,,
4033045,,10.214236947292147,0.001393606,0.006770621,,,
437295,,10.201472232606482,0.001403286,0.006814461,,,
4176946,,10.191443253708565,0.001410938,0.006848422,,,
254068,,10.16790133449357,0.001429069,0.006933184,,,
195976,,10.159815214804176,0.00143535,0.006947442,,,
443870,,10.159815214804176,0.00143535,0.006947442,,,
440984,,10.159815214804176,0.00143535,0.006947442,,,
4219010,,10.159815214804176,0.00143535,0.006947442,,,
436833,,10.159815214804176,0.00143535,0.006947442,,,
4248277,,10.123180304488033,0.001464161,0.007083597,,,
4338669,,10.085275803481167,0.001494588,0.007227435,,,
4170145,,10.068781140786102,0.001508028,0.007289034,,,
4111716,,10.053510225943942,0.001520579,0.007346286,,,
434203,,10.038640331797959,0.001532903,0.007402383,,,
319825,,10.028080025684305,0.001541717,0.007441486,,,
193402,,10.020453801422038,0.001548113,0.007468892,,,
199859,,9.999211386454384,0.001566073,0.007552032,,,
4173780,,9.997643579557177,0.001567407,0.007554958,,,
373203,,9.952266317991041,0.001606515,0.007739872,,,
4066941,,9.944685198685882,0.001613145,0.00776821,,,
45763750,,9.942476572234204,0.001615081,0.007773934,,,
4054063,,9.935381022773178,0.001621319,0.007800344,,,
76508,,9.919283056873077,0.001635561,0.007865223,,,
441153,,9.889068462072624,0.001662635,0.007991723,,,
4344398,,9.885955793,0.00166545,0.00799416,,,
4150300,,9.885955793,0.00166545,0.00799416,,,
432593,,9.885955793,0.00166545,0.00799416,,,
4095168,,9.883859147485671,0.001667349,0.007999579,,,
3656971,,9.878686146353573,0.001672043,0.008018399,,,
4154168,,9.857473123075804,0.001691433,0.008103904,,,
4219865,,9.857473123075804,0.001691433,0.008103904,,,
321822,,9.852500171554272,0.001696011,0.008122095,,,
317510,,9.822324018726324,0.001724064,0.008252634,,,
77963,,9.816687106727173,0.001729356,0.008274155,,,
4169954,,9.794646811083458,0.001750206,0.008370061,,,
432461,,9.789315839269733,0.001755288,0.008390501,,,
4111552,,9.772121069,0.001771779,0.008465439,,,
197603,,9.765355761766592,0.001778311,0.008492743,,,
45763759,,9.754975145600689,0.001788381,0.008536909,,,
4126297,,9.739332038072899,0.001803664,0.008605913,,,
433749,,9.735579736,0.00180735,0.008615588,,,
4151937,,9.735579736,0.00180735,0.008615588,,,
45763824,,9.717100972662445,0.001825613,0.008698655,,,
4300704,,9.701326352186454,0.001841351,0.008769622,,,
4009186,,9.674296982692356,0.001868638,0.008895502,,,
4334248,,9.652929054,0.001890499,0.008995451,,,
4057432,,9.637021566799937,0.001906942,0.009069539,,,
77965,,9.608665167762027,0.001936614,0.009206445,,,
45766121,,9.564524685904008,0.001983736,0.009426145,,,
4086195,,9.549919707536953,0.001999582,0.009497099,,,
253321,,9.543337092,0.002006766,0.009526865,,,
4005764,,9.51981726,0.002032648,0.009642975,,,
197593,,9.519428209,0.002033079,0.009642975,,,
36674346,,9.502205804778038,0.00205225,0.009729464,,,
4239381,,9.468090122785942,0.002090769,0.009903042,,,
79904,,9.468090122785942,0.002090769,0.009903042,,,
4178395,,9.461464251433362,0.002098335,0.00993435,,,
4085156,,9.448374876,0.002113363,0.009996388,,,
3656984,,9.448374876,0.002113363,0.009996388,,,
4143351,,9.443706723841885,0.002118748,0.010003650243871173,,,
438782,,9.443706723841885,0.002118748,0.010003650243871173,,,
313006,,9.443706723841885,0.002118748,0.010003650243871173,,,
4168682,,9.443706723841885,0.002118748,0.010003650243871173,,,
434003,,9.420832477016951,0.002145341,0.010124606824570006,,,
4162993,,9.413459784990033,0.002153984,0.010160782259294211,,,
201620,,9.406844442,0.002161769,0.010192880325776662,,,
4029420,,9.397753983565824,0.002172514,0.010238897,,,
381575,,9.385111452,0.002187548,0.010305074,,,
4260535,,9.374888153948476,0.002199781,0.010358009527892682,,,
433758,,9.370197249162025,0.002205418,0.010379847125202176,,,
253796,,9.347161562739418,0.002233311,0.010506367906670871,,,
4243575,,9.345666283762203,0.002235134,0.010510185627712634,,,
42872891,,9.313106916993991,0.002275203,0.010693765,,,
443421,,9.305615083,0.002284526,0.010732728,,,
4176898,,9.304488502014992,0.002285931,0.010734476679034922,,,
197981,,9.295214710844101,0.002297532,0.010782554232650069,,,
40487059,,9.293819850379915,0.002299282,0.010782554232650069,,,
4032003,,9.293819850379915,0.002299282,0.010782554232650069,,,
4342896,,9.283093516546163,0.002312785,0.010840586264559218,,,
78228,,9.282334745784022,0.002313743,0.010840586264559218,,,
36684817,,9.266947520266173,0.002333262,0.010922190596086755,,,
45757744,,9.266947520266173,0.002333262,0.010922190596086755,,,
4108644,,9.259047795,0.002343348,0.010959529796718616,,,
40441585,,9.259047795,0.002343348,0.010959529796718616,,,
4134318,,9.248652159488245,0.002356688,0.011016960608272619,,,
46273463,,9.241488885607517,0.002365925,0.011055167749999201,,,
432301,,9.229336159,0.00238168,0.011123782775525906,,,
4182198,,9.221677652909367,0.002391663,0.011165391364124366,,,
140490,,9.207840032654007,0.002409809,0.011238283756103027,,,
4319889,,9.207840032654007,0.002409809,0.011238283756103027,,,
4288676,,9.206477742246475,0.002411602,0.011238283756103027,,,
37207927,,9.206477742246475,0.002411602,0.011238283756103027,,,
4319328,,9.192548988324246,0.002430023,0.011319047,,,
80269,,9.145658808585614,0.002493089,0.011607605955331935,,,
4296611,,9.127790603874583,0.002517556,0.011716273564898839,,,
4347174,,9.117126294296986,0.002532274,0.011773083467194136,,,
75908,,9.116485581,0.002533162,0.011773083467194136,,,
36714927,,9.116485581,0.002533162,0.011773083467194136,,,
4076794,,9.101448165265477,0.002554072,0.011864960134307172,,,
140173,,9.092665429740673,0.002566366,0.011916744348262084,,,
77630,,9.083632534764678,0.002579073,0.011970398407919716,,,
3656064,,9.069563634789452,0.002598991,0.012057461,,,
432582,,9.040947886239257,0.002639987,0.012242189738293361,,,
762217,,9.036600559,0.002646273,0.012265863100872531,,,
4343913,,9.031894465,0.002653094,0.012281047360797605,,,
4340964,,9.031894465,0.002653094,0.012281047360797605,,,
441712,,9.031894465,0.002653094,0.012281047360797605,,,
36687193,,9.029925822896857,0.002655953,0.012288806453434888,,,
4149353,,9.027077324603525,0.002660095,0.012302493260943159,,,
45757690,,9.007272230998687,0.002689075,0.012413763,,,
46270368,,9.007272230998687,0.002689075,0.012413763,,,
438086,,9.007272230998687,0.002689075,0.012413763,,,
194691,,9.007272230998687,0.002689075,0.012413763,,,
256722,,9.006557459,0.002690126,0.012413763,,,
257503,,8.998984323717824,0.002701297,0.012459777041007468,,,
4138299,,8.992512400540043,0.00271088,0.012498433522071044,,,
4254542,,8.977149425200574,0.002733768,0.012598367,,,
4155029,,8.950412317,0.00277407,0.012773386,,,
440642,,8.948705538,0.002776663,0.012773386,,,
140099,,8.948705538,0.002776663,0.012773386,,,
201136,,8.948705538,0.002776663,0.012773386,,,
379812,,8.943619822419066,0.002784404,0.012803330002522439,,,
374357,,8.929464994,0.002806065,0.012897227140069283,,,
4302223,,8.915248785954313,0.002827993,0.012992264,,,
4150042,,8.910234359685218,0.002835769,0.013022230830840345,,,
45767623,,8.888914689280675,0.002869072,0.013169345766938987,,,
437400,,8.886031371,0.002873607,0.013184335840365784,,,
4059452,,8.884151334278151,0.002876567,0.013192094754423636,,,
4069651,,8.837835205302609,0.002950489,0.013525136,,,
434311,,8.830820934497675,0.002961851,0.013571233,,,
381504,,8.797422532392655,0.003016564,0.013815837259826514,,,
40480946,,8.786768521001957,0.003034233,0.013884520144409933,,,
377566,,8.786768521001957,0.003034233,0.013884520144409933,,,
194703,,8.758637776,0.003081391,0.014094109744351959,,,
43020446,,8.738185547742187,0.003116144,0.014246798412272884,,,
4182370,,8.726543370329043,0.003136105,0.014331750995997327,,,
4312493,,8.724688418951898,0.003139297,0.014333732843629288,,,
4335891,,8.724688418951898,0.003139297,0.014333732843629288,,,
435269,,8.717909201420065,0.003150992,0.014374499,,,
197806,,8.717909201420065,0.003150992,0.014374499,,,
378523,,8.704731773675917,0.003173851,0.014470483922040913,,,
440129,,8.704176834355358,0.003174817,0.014470483922040913,,,
40492458,,8.699785449,0.003182475,0.014499027138609337,,,
433740,,8.696135725790374,0.003188854,0.014521720850353855,,,
200779,,8.694882543508387,0.003191047,0.014525343116461108,,,
4302686,,8.681420914169697,0.003214703,0.014626331372729487,,,
376123,,8.680658497566519,0.003216048,0.014626331372729487,,,
4069943,,8.672882902,0.003229798,0.014682443384806485,,,
46273478,,8.658449851178911,0.003255481,0.014792724768843931,,,
198464,,8.595152680929509,0.00337059,0.015309076231476247,,,
4201390,,8.592836684269116,0.003374879,0.015321861516340105,,,
45771090,,8.577443978445308,0.003403528,0.015445180765849612,,,
45763779,,8.574851478780026,0.003408378,0.015460436416778488,,,
45767042,,8.570547538095388,0.003416444,0.015483509,,,
40482713,,8.570547538095388,0.003416444,0.015483509,,,
378439,,8.551373434653543,0.003452616,0.015640623007288034,,,
434176,,8.545988742163798,0.003462845,0.015680122,,,
439981,,8.541510253343038,0.003471375,0.015705062159112552,,,
4300243,,8.541510253343038,0.003471375,0.015705062159112552,,,
444272,,8.535321018393565,0.003483199,0.015751698438421988,,,
4296728,,8.533252920346909,0.003487159,0.015762747218946785,,,
197237,,8.532146154346396,0.00348928,0.015765477740036355,,,
45766941,,8.505157972410686,0.003541412,0.015994068,,,
376395,,8.466906280101911,0.00361666,0.016319727864154605,,,
375821,,8.466906280101911,0.00361666,0.016319727864154605,,,
135939,,8.457103293166467,0.003636205,0.016400799878968607,,,
4104563,,8.454491543911749,0.00364143,0.016417243,,,
4115181,,8.437664617450178,0.003675279,0.016555484828324512,,,
320429,,8.437664617450178,0.003675279,0.016555484828324512,,,
4059563,,8.407018378567221,0.003737752,0.016829599852855755,,,
138346,,8.401006653691102,0.003750133,0.016870727470147152,,,
4115179,,8.401006653691102,0.003750133,0.016870727470147152,,,
438476,,8.390919502908394,0.003771001,0.016949931722039627,,,
45757304,,8.390919502908394,0.003771001,0.016949931722039627,,,
4078384,,8.387264734790506,0.003778591,0.016976704659072278,,,
378765,,8.381736049697917,0.003790102,0.017021064285174442,,,
378421,,8.379872921,0.00379399,0.017031161542034545,,,
443629,,8.374268865,0.003805706,0.017076381645333556,,,
4135744,,8.368530884564136,0.003817741,0.01712299,,,
4260520,,8.360942142,0.003833717,0.017187226951410534,,,
261116,,8.360100181642867,0.003835494,0.017187777421276414,,,
4028998,,8.331592417813576,0.003896149,0.017451710892681098,,,
4169580,,8.330845953580544,0.00389775,0.017451710892681098,,,
4172432,,8.319422045,0.00392234,0.017554244305575055,,,
4065997,,8.315537060597743,0.003930738,0.017584257119384772,,,
4012588,,8.314469406,0.003933049,0.017587025319390492,,,
4126119,,8.311526355792083,0.003939427,0.017607968602097096,,,
4091714,,8.294650434216722,0.003976203,0.017734208194761014,,,
4309167,,8.294650434216722,0.003976203,0.017734208194761014,,,
443361,,8.294650434216722,0.003976203,0.017734208194761014,,,
193210,,8.294650434216722,0.003976203,0.017734208194761014,,,
436672,,8.294650434216722,0.003976203,0.017734208194761014,,,
4054550,,8.283987805,0.003999619,0.017823347,,,
75210,,8.283987805,0.003999619,0.017823347,,,
192956,,8.275862461714203,0.004017557,0.017895609432620772,,,
4150681,,8.274611037147919,0.004020327,0.017900275,,,
381291,,8.272717524660319,0.004024522,0.017911279,,,
135473,,8.265218257524287,0.00404118,0.017977716299275207,,,
200461,,8.257127545026874,0.004059231,0.018050289,,,
434926,,8.238893154,0.004100213,0.018224727187204928,,,
43021246,,8.181663484056495,0.004231594,0.018767738,,,
195301,,8.181663484056495,0.004231594,0.018767738,,,
4082029,,8.181663484056495,0.004231594,0.018767738,,,
4085332,,8.180968349788703,0.004233216,0.018767738,,,
40489826,,8.180968349788703,0.004233216,0.018767738,,,
4122178,,8.180968349788703,0.004233216,0.018767738,,,
37396808,,8.179937922455062,0.004235621,0.018770394,,,
4053585,,8.163512614053051,0.004274151,0.018925001429655277,,,
321389,,8.163512614053051,0.004274151,0.018925001429655277,,,
37309664,,8.160835540807561,0.004280465,0.018944884,,,
440977,,8.149362611,0.00430763,0.019056998644430657,,,
4117883,,8.145898157151299,0.004315867,0.019085316,,,
37312524,,8.144067451305734,0.004320227,0.019096467922030347,,,
